4.464286
4.265625
3.901786
4.064732
3.995536
4.424107
4.531250
4.325893
4.245536
4.303571
4.582589
4.332589
4.526786
4.430804
4.439732
4.209821
4.109375
3.953125
4.040179
3.933036
3.765625
3.546875
3.671875
3.843750
3.607143
3.774554
3.620536
3.598214
3.357143
3.212054
3.064732
3.131696
3.116629
3.084821
3.127232
3.000000
3.183036
3.305804
3.261161
3.316964
3.448661
3.386161
3.419643
3.256696
3.375000
3.229911
3.299107
3.256696
3.450893
3.616071
3.973214
3.839286
3.691964
3.866071
3.696429
3.888393
3.660714
3.741071
3.808036
3.687500
3.700893
3.888393
4.080357
4.066964
4.205357
4.035714
4.120536
4.165179
4.089286
3.763393
3.937500
3.825893
3.477679
3.575893
3.575893
3.714286
3.450893
3.629464
3.522321
3.375000
3.428571
3.383929
3.424107
3.339286
3.392857
3.397321
3.406250
3.361607
3.334821
3.464286
3.674107
3.571429
3.607143
3.691964
3.879464
4.007807
4.058036
4.147321
4.227679
4.250000
4.352679
4.531250
4.459821
4.174107
4.428571
4.205357
4.174107
4.125000
4.142857
4.061378
3.945307
4.332586
4.281250
4.360486
4.049107
3.727679
3.821429
3.674107
3.495536
3.821429
1.839286
1.732143
1.593750
1.687500
1.575893
1.584821
1.553571
1.491071
1.401786
1.428571
1.575893
1.535714
1.437500
1.437500
1.352679
1.392857
1.455357
1.348214
1.321429
1.321429
1.325893
1.379464
1.397321
1.464286
1.593750
1.589286
1.531250
1.522321
1.433036
1.441964
1.361607
1.383929
1.446429
1.419643
1.357143
1.321429
1.352679
1.343750
1.321429
1.379464
1.334821
1.287943
1.254464
1.178571
1.218750
1.191964
1.214286
1.022321
1.022321
1.075893
1.084821
1.098214
1.071429
1.031250
1.004464
1.017857
1.000000
1.026786
1.004464
1.071429
1.049107
1.058036
1.058036
1.062500
1.062500
1.169643
1.218750
1.169643
1.183036
1.227679
1.183036
1.285714
1.227679
1.223214
1.200893
1.334821
1.392857
1.375000
1.464286
1.464286
1.424107
1.397321
1.549107
1.553571
1.544643
1.508929
1.473214
1.441964
1.508929
1.482143
1.482143
1.366071
1.406250
1.366071
1.392857
1.433036
1.357143
1.308036
1.348214
1.343750
1.343750
1.392857
1.383929
1.303571
1.339286
1.375000
1.455357
1.535714
1.517857
1.486607
1.446429
1.330357
1.397321
1.459821
1.406250
1.401786
1.468750
1.406250
1.437500
1.544643
1.642857
1.555714
1.633571
1.583571
1.609286
1.576429
1.542143
1.445714
1.392857
1.490714
1.470714
1.467143
1.574286
1.557143
1.601429
1.531429
1.457143
1.627857
1.837143
1.788571
1.732143
1.716429
1.765714
1.763571
1.871429
1.820714
1.852143
1.899286
1.782857
1.839286
1.782857
1.755000
1.712857
1.642857
1.632143
1.663571
1.655714
1.721429
1.682143
1.680714
1.682857
1.678571
1.659286
1.657143
1.625714
1.533571
1.412857
1.425000
1.492143
1.475714
1.495714
1.480714
1.547143
1.522857
1.431429
1.450714
1.462143
1.420000
1.460000
1.452143
1.442143
1.547857
1.606429
1.590000
1.713571
1.696429
1.667143
1.681429
1.660714
1.707143
1.702857
1.656429
1.573571
1.621429
1.510000
1.610000
1.740000
1.775000
1.711429
